UserID,Age,Gender,FashionType,OutfitChoice
2169,41,Female,Glamorous,"Sequin gown, statement earrings, and high heels",
574,41,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
489,24,Male,Bohemian/Boho Chic,Floral sundress and wedges,
412,68,Male,Bohemian/Boho Chic,Floral sundress and wedges,
585,33,Female,Bohemian/Boho Chic,Floral sundress and wedges,
452,55,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
438,44,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
538,24,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
344,47,Male,Bohemian/Boho Chic,Floral sundress and wedges,
573,21,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
597,22,Male,Bohemian/Boho Chic,Floral sundress and wedges,
439,22,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
479,20,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
402,21,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
371,70,Male,Bohemian/Boho Chic,Floral sundress and wedges,
412,29,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
564,23,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
372,62,Female,Bohemian/Boho Chic,Floral sundress and wedges,
530,69,Male,Bohemian/Boho Chic,Floral sundress and wedges,
487,23,Female,Bohemian/Boho Chic,Floral sundress and wedges,
439,28,Male,Bohemian/Boho Chic,Floral sundress and wedges,
415,39,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
574,31,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
448,24,Female,Bohemian/Boho Chic,Floral sundress and wedges,
393,32,Male,Bohemian/Boho Chic,Floral sundress and wedges,
580,66,Female,Bohemian/Boho Chic,Floral sundress and wedges,
351,36,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
348,60,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
517,60,Female,Bohemian/Boho Chic,Floral sundress and wedges,
488,29,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
372,69,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
581,65,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
360,38,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
534,21,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
509,28,Male,Bohemian/Boho Chic,Floral sundress and wedges,
482,40,Female,Bohemian/Boho Chic,Floral sundress and wedges,
522,25,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
496,32,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
525,61,Male,Bohemian/Boho Chic,Floral sundress and wedges,
561,20,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
414,45,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
474,22,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
552,40,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
331,51,Female,Bohemian/Boho Chic,Floral sundress and wedges,
601,30,Female,Bohemian/Boho Chic,Floral sundress and wedges,
366,71,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
363,28,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
431,33,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
310,40,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
549,47,Male,Bohemian/Boho Chic,Floral sundress and wedges,
529,71,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
495,60,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
481,22,Male,Bohemian/Boho Chic,Floral sundress and wedges,
332,23,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
370,24,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
330,40,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
441,42,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
430,58,Female,Bohemian/Boho Chic,Floral sundress and wedges,
545,20,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
570,32,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
564,22,Female,Bohemian/Boho Chic,Floral sundress and wedges,
548,31,Female,Bohemian/Boho Chic,Floral sundress and wedges,
415,27,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
562,43,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
470,36,Male,Bohemian/Boho Chic,Floral sundress and wedges,
541,24,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
413,20,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
389,50,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
451,37,Male,Bohemian/Boho Chic,Floral sundress and wedges,
542,20,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
532,23,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
371,50,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
545,52,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
449,62,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
589,73,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
485,59,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
452,44,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
544,20,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
592,63,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
560,68,Female,Bohemian/Boho Chic,Floral sundress and wedges,
424,57,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
441,37,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
350,23,Female,Bohemian/Boho Chic,Floral sundress and wedges,
406,45,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
423,65,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
329,20,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
406,68,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
365,34,Female,Bohemian/Boho Chic,Floral sundress and wedges,
301,24,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
526,73,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
414,32,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
319,60,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
403,55,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
368,70,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
324,75,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
529,41,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
399,21,Female,Bohemian/Boho Chic,Floral sundress and wedges,
498,36,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
542,55,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
328,39,Male,Bohemian/Boho Chic,Floral sundress and wedges,
441,29,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
382,57,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
404,56,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
350,71,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
435,28,Female,Bohemian/Boho Chic,Floral sundress and wedges,
363,35,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
466,30,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
485,72,Female,Bohemian/Boho Chic,Floral sundress and wedges,
562,27,Male,Bohemian/Boho Chic,Floral sundress and wedges,
308,56,Male,Bohemian/Boho Chic,Floral sundress and wedges,
366,53,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
479,18,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
519,42,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
568,42,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
533,27,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
566,41,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
592,21,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
578,46,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
372,32,Female,Bohemian/Boho Chic,Floral sundress and wedges,
546,29,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
563,22,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
410,23,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
552,32,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
404,63,Female,Bohemian/Boho Chic,Floral sundress and wedges,
426,70,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
592,36,Male,Bohemian/Boho Chic,Floral sundress and wedges,
333,65,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
436,72,Female,Bohemian/Boho Chic,Floral sundress and wedges,
555,43,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
303,56,Male,Bohemian/Boho Chic,Floral sundress and wedges,
550,20,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
343,23,Female,Bohemian/Boho Chic,Floral sundress and wedges,
457,35,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
594,39,Male,Bohemian/Boho Chic,Floral sundress and wedges,
383,57,Female,Bohemian/Boho Chic,Floral sundress and wedges,
506,64,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
525,74,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
554,28,Female,Bohemian/Boho Chic,Floral sundress and wedges,
376,29,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
409,42,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
601,28,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
401,72,Male,Bohemian/Boho Chic,Floral sundress and wedges,
532,36,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
305,24,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
482,38,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
472,33,Male,Bohemian/Boho Chic,Floral sundress and wedges,
469,24,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
500,23,Female,Bohemian/Boho Chic,Floral sundress and wedges,
567,62,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
510,60,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
594,41,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
479,75,Female,Bohemian/Boho Chic,Floral sundress and wedges,
313,23,Male,Bohemian/Boho Chic,Floral sundress and wedges,
564,60,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
378,24,Male,Bohemian/Boho Chic,Floral sundress and wedges,
334,33,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
504,43,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
481,45,Male,Bohemian/Boho Chic,Floral sundress and wedges,
489,23,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
426,32,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
403,60,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
456,69,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
435,68,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
496,62,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
538,32,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
537,49,Male,Bohemian/Boho Chic,Floral sundress and wedges,
517,41,Male,Bohemian/Boho Chic,Floral sundress and wedges,
360,20,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
332,36,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
510,28,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
358,34,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
371,46,Female,Bohemian/Boho Chic,Floral sundress and wedges,
552,70,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
506,21,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
425,45,Female,Bohemian/Boho Chic,Floral sundress and wedges,
522,39,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
358,48,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
595,43,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
542,23,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
519,61,Male,Bohemian/Boho Chic,Floral sundress and wedges,
320,22,Male,Bohemian/Boho Chic,Floral sundress and wedges,
509,42,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
371,35,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
313,38,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
330,70,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
599,39,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
559,74,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
533,20,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
385,54,Male,Bohemian/Boho Chic,Floral sundress and wedges,
417,75,Female,Bohemian/Boho Chic,Floral sundress and wedges,
439,24,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
435,33,Male,Bohemian/Boho Chic,Floral sundress and wedges,
313,75,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
408,65,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
518,49,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
404,74,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
328,18,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
420,59,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
313,57,Male,Bohemian/Boho Chic,Floral sundress and wedges,
461,22,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
341,23,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
579,70,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
352,37,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
554,73,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
465,67,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
478,52,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
369,68,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
368,27,Female,Bohemian/Boho Chic,Floral sundress and wedges,
403,39,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
564,67,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
370,26,Male,Bohemian/Boho Chic,Floral sundress and wedges,
379,58,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
446,61,Female,Bohemian/Boho Chic,Floral sundress and wedges,
373,54,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
391,57,Male,Bohemian/Boho Chic,Floral sundress and wedges,
319,24,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
321,28,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
341,59,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
405,24,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
349,75,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
400,50,Female,Bohemian/Boho Chic,Floral sundress and wedges,
534,27,Male,Bohemian/Boho Chic,Floral sundress and wedges,
537,55,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
358,72,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
496,45,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
485,23,Male,Bohemian/Boho Chic,Floral sundress and wedges,
487,20,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
301,59,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
600,71,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
486,22,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
345,19,Male,Bohemian/Boho Chic,Floral sundress and wedges,
362,42,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
382,25,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
390,69,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
483,47,Male,Bohemian/Boho Chic,Floral sundress and wedges,
523,19,Female,Bohemian/Boho Chic,Floral sundress and wedges,
474,48,Female,Bohemian/Boho Chic,Floral sundress and wedges,
469,65,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
575,51,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
410,27,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
425,31,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
370,20,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
593,32,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
434,34,Female,Bohemian/Boho Chic,Floral sundress and wedges,
496,53,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
313,46,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
350,59,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
417,29,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
468,53,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
337,62,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
409,51,Female,Bohemian/Boho Chic,Flowy maxi dress and sandals,
563,38,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
485,52,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
549,32,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
381,63,Female,Bohemian/Boho Chic,Floral sundress and wedges,
592,46,Female,Bohemian/Boho Chic,Floral sundress and wedges,
322,36,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
376,41,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
546,32,Male,Bohemian/Boho Chic,Floral sundress and wedges,
323,69,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
352,40,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
512,45,Female,Bohemian/Boho Chic,Floral sundress and wedges,
365,42,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
493,65,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
570,59,Female,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
376,22,Female,Bohemian/Boho Chic,Floral sundress and wedges,
367,20,Male,Bohemian/Boho Chic,Floral sundress and wedges,
502,75,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
431,24,Female,Bohemian/Boho Chic,Floral sundress and wedges,
372,56,Male,Bohemian/Boho Chic,Floral sundress and wedges,
348,23,Male,Bohemian/Boho Chic,"Embroidered peasant top, flared jeans, and wedges",
600,52,Male,Bohemian/Boho Chic,Floral sundress and wedges,
560,30,Male,Bohemian/Boho Chic,Flowy maxi dress and sandals,
